id,college,team_that_season,season_id,year,game_type,first_name,last_name,position,archetype,position_two,archetype_two,height,weight,age,stars,city,high_school,state,personality,work_ethic,overall_grade,agility_grade,speed_grade,carrying_grade,catching_grade,football_iq_grade,route_running_grade,zone_coverage_grade,man_coverage_grade,strength_grade,tackle_grade,pass_block_grade,run_block_grade,pass_rush_grade,run_defense_grade,throw_power_grade,throw_accuracy_grade,kick_power_grade,kick_accuracy_grade,punt_power_grade,punt_accuracy_grade,relative_id,relative_type,notes,passing_yards,pass_attempts,pass_completions,passing_t_ds,interceptions,longest_pass,sacks,rush_attempts,rushing_yards,rushing_t_ds,fumbles,longest_rush,targets,catches,receiving_yards,receiving_t_ds,longest_reception,solo_tackles,assisted_tackles,tackles_for_loss,sacks_made,forced_fumbles,recovered_fumbles,pass_deflections,interceptions_caught,safeties,defensive_t_ds,fg_made,fg_attempts,longest_fg,extra_points_made,extra_points_attempted,kickoff_touchbacks,punts,punt_touchbacks,punts_inside20,kick_returns,kick_return_t_ds,kick_return_yards,punt_returns,punt_return_t_ds,punt_return_yards,st_solo_tackles,st_assisted_tackles,punts_blocked,fg_blocked,snaps,pancakes,sacks_allowed,played_game,started_game,games_played,qb_rating,tackles,rushing_avg,passing_avg,receiving_avg,completion,created_at,was_injured,weeks_of_recovery,injury_type,gross_punt_distance,net_punt_distance,is_redshirt
75579,TROY,TROY,6,4,2,Jerry,Glass,DE,Speed Rusher,,,75,243,22,3,Columbus,Bishop Hartley,OH,Average,Average,F,B,A-,C-,B+,B-,F,B-,C+,C,B-,F,C,B,D-,C-,A,F,F,C-,D-,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,7,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,915,0,0,0,0,12,0,49,0,0,0,0,05:16.4,0,0,,0,0,0
75580,OKST,OKST,6,4,2,Walter,Jordan,CB,Man Coverage,,,72,197,22,3,New Orleans,Holy Cross,LA,Average,Footwork king,D+,B,B-,B,D,D+,B,F,B,B+,D+,F,D-,D-,C,C,C+,F,C,F,F,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,0,0,0,0,12,0,38,0,0,0,0,02:14.9,0,0,,0,0,0
75581,VT,VT,3,0,2,Scott,Morrison,OLB,Pass Rush,,,76,234,22,3,Shreveport,Northwood,LA,Average,Average,C-,C+,C-,A-,C,C,C-,D,C,D+,A,D,D-,B,D-,D,C-,D-,C-,D-,F,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,290,0,0,0,0,8,0,8,0,0,0,0,06:02.9,0,0,,0,0,0
75581,VT,VT,4,2,2,Scott,Morrison,OLB,Pass Rush,,,76,234,22,3,Shreveport,Northwood,LA,Average,Average,C-,C+,C-,A-,C,C,C-,D,C,D+,A,D,D-,B,D-,D,C-,D-,C-,D-,F,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,401,0,0,0,0,12,0,4,0,0,0,0,05:08.7,0,0,,0,0,0
75581,VT,VT,5,3,2,Scott,Morrison,OLB,Pass Rush,,,76,234,22,3,Shreveport,Northwood,LA,Average,Average,C-,C+,C-,A-,C,C,C-,D,C,D+,A,D,D-,B,D-,D,C-,D-,C-,D-,F,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,2,0,0,0,0,0,0,02:01.0,0,0,,0,0,0
75581,VT,VT,6,4,2,Scott,Morrison,OLB,Pass Rush,,,76,234,22,3,Shreveport,Northwood,LA,Average,Average,C-,C+,C-,A-,C,C,C-,D,C,D+,A,D,D-,B,D-,D,C-,D-,C-,D-,F,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,0,0,0,0,12,0,32,0,0,0,0,04:35.6,0,0,,0,0,0
75582,JST,KSST,3,0,2,Diego,Ortiz,OG,Run Blocking,,,75,313,22,3,Columbus,Hardaway,GA,Average,Average,D,B,C,D+,B,B-,F,B,B,C-,F,F,B,B+,C-,D+,C-,D-,F,C-,F,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,2,5,0,0,7,0,0,0,0,0,0,43:50.7,0,0,,0,0,0
75582,JST,KSST,3,2023,3,Diego,Ortiz,OG,Run Blocking,,,75,313,22,3,Columbus,Hardaway,GA,Average,Average,D,B,C,D+,B,B-,F,B,B,C-,F,F,B,B+,C-,D+,C-,D-,F,C-,F,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,36:59.0,0,0,,0,0,0
75582,JST,JST,6,4,2,Diego,Ortiz,OG,Run Blocking,,,75,313,22,3,Columbus,Hardaway,GA,Average,Average,D,B,C,D+,B,B-,F,B,B,C-,F,F,B,B+,C-,D+,C-,D-,F,C-,F,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695,5,4,0,0,10,0,0,0,0,0,0,01:26.5,0,0,,0,0,0
75582,JST,JST,6,4,3,Diego,Ortiz,OG,Run Blocking,,,75,313,22,3,Columbus,Hardaway,GA,Average,Average,D,B,C,D+,B,B-,F,B,B,C-,F,F,B,B+,C-,D+,C-,D-,F,C-,F,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,1,0,0,1,0,0,0,0,0,0,00:09.9,0,0,,0,0,0
75584,PITT,ILLI,3,0,2,James,Mahoney,C,Line Captain,,,77,296,22,3,Fresno,Central,CA,Eccentric,Average,C,C-,B,A,D-,A-,F,C-,C+,B-,B,C-,C-,B,D-,B-,C+,F,C,C-,F,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,45:09.8,0,0,,0,0,0
75584,PITT,ILLI,4,2,2,James,Mahoney,C,Line Captain,,,77,296,22,3,Fresno,Central,CA,Eccentric,Average,C,C-,B,A,D-,A-,F,C-,C+,B-,B,C-,C-,B,D-,B-,C+,F,C,C-,F,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:43.5,0,0,,0,0,0
75584,PITT,ILLI,4,2024,3,James,Mahoney,C,Line Captain,,,77,296,22,3,Fresno,Central,CA,Eccentric,Average,C,C-,B,A,D-,A-,F,C-,C+,B-,B,C-,C-,B,D-,B-,C+,F,C,C-,F,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,1,0,0,0,0,0,0,18:33.1,0,0,,0,0,0
75584,PITT,ILLI,5,3,2,James,Mahoney,C,Line Captain,,,77,296,22,3,Fresno,Central,CA,Eccentric,Average,C,C-,B,A,D-,A-,F,C-,C+,B-,B,C-,C-,B,D-,B-,C+,F,C,C-,F,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2,0,0,0,2,0,0,0,0,0,0,00:43.6,0,0,,0,0,0
75584,PITT,PITT,6,4,2,James,Mahoney,C,Line Captain,,,77,296,22,3,Fresno,Central,CA,Eccentric,Average,C,C-,B,A,D-,A-,F,C-,C+,B-,B,C-,C-,B,D-,B-,C+,F,C,C-,F,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,6,5,0,0,12,0,0,0,0,0,0,01:40.9,0,0,,0,0,0
75585,CSU,CHAR,3,1,2,Ernest,Palacios,FS,Zone Coverage,,,72,192,22,3,Palm Beach Gardens,Benjamin,FL,Cooperative,Average,C-,C-,C+,C,D,B-,D+,A-,C,C-,C,D,F,D-,C+,C-,C-,F,C-,F,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,0,0,0,0,12,0,0,0,0,0,0,49:05.1,0,0,,0,0,0
75585,CSU,CHAR,4,2,2,Ernest,Palacios,FS,Zone Coverage,,,72,192,22,3,Palm Beach Gardens,Benjamin,FL,Cooperative,Average,C-,C-,C+,C,D,B-,D+,A-,C,C-,C,D,F,D-,C+,C-,C-,F,C-,F,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,393,0,0,0,0,12,0,5,0,0,0,0,02:52.1,0,0,,0,0,0
75585,CSU,CHAR,5,3,2,Ernest,Palacios,FS,Zone Coverage,,,72,192,22,3,Palm Beach Gardens,Benjamin,FL,Cooperative,Average,C-,C-,C+,C,D,B-,D+,A-,C,C-,C,D,F,D-,C+,C-,C-,F,C-,F,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,00:47.8,0,0,,0,0,0
75585,CSU,CSU,6,4,2,Ernest,Palacios,FS,Zone Coverage,,,72,192,22,3,Palm Beach Gardens,Benjamin,FL,Cooperative,Average,C-,C-,C+,C,D,B-,D+,A-,C,C-,C,D,F,D-,C+,C-,C-,F,C-,F,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754,0,0,0,0,12,0,43,0,0,0,0,01:33.7,0,0,,0,0,0
75585,CSU,CSU,6,4,3,Ernest,Palacios,FS,Zone Coverage,,,72,192,22,3,Palm Beach Gardens,Benjamin,FL,Cooperative,Average,C-,C-,C+,C,D,B-,D+,A-,C,C-,C,D,F,D-,C+,C-,C-,F,C-,F,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,1,0,0,0,0,0,0,02:44.0,0,0,,0,0,0
75586,IDST,IDST,5,3,2,Adolfo,Bastida,OT,Pass Blocking,,,76,300,22,3,Canadian,Canadian,TX,Average,Average,F,D+,B-,B+,C+,D,F,B-,C-,D,D+,B,C-,B+,C+,B,F,F,F,C-,D+,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,2,0,0,0,0,0,0,02:58.9,0,0,,0,0,0
75586,IDST,IDST,6,4,2,Adolfo,Bastida,OT,Pass Blocking,,,76,300,22,3,Canadian,Canadian,TX,Average,Average,F,D+,B-,B+,C+,D,F,B-,C-,D,D+,B,C-,B+,C+,B,F,F,F,C-,D+,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,15,0,0,0,6,0,1,0,0,0,0,01:36.4,0,0,,0,0,0
75586,IDST,IDST,6,4,3,Adolfo,Bastida,OT,Pass Blocking,,,76,300,22,3,Canadian,Canadian,TX,Average,Average,F,D+,B-,B+,C+,D,F,B-,C-,D,D+,B,C-,B+,C+,B,F,F,F,C-,D+,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,2,0,0,0,0,0,0,01:59.3,0,0,,0,0,0
75587,CLEM,CLEM,5,3,2,Carlton,Wright,WR,Red Zone Threat,,,74,220,22,3,Niceville,Niceville,FL,Average,Average,D,C+,D,C-,D,C+,C-,C-,D+,B,C,F,A+,F,B-,C,B,C-,C,F,D-,0,0,,0,0,0,0,0,0,0,1,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,352,0,0,0,0,12,0,1,4,0,0,0,00:04.8,0,0,,0,0,0
75587,CLEM,CLEM,5,3,3,Carlton,Wright,WR,Red Zone Threat,,,74,220,22,3,Niceville,Niceville,FL,Average,Average,D,C+,D,C-,D,C+,C-,C-,D+,B,C,F,A+,F,B-,C,B,C-,C,F,D-,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,1,0,0,0,0,0,0,00:05.7,0,0,,0,0,0
75587,CLEM,CLEM,6,4,2,Carlton,Wright,WR,Red Zone Threat,,,74,220,22,3,Niceville,Niceville,FL,Average,Average,D,C+,D,C-,D,C+,C-,C-,D+,B,C,F,A+,F,B-,C,B,C-,C,F,D-,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,86,50,418,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,32,0,0,0,0,916,2,0,0,0,12,0,0,0,0,8.36,0,00:17.7,0,0,,0,0,0
75587,CLEM,CLEM,6,4,3,Carlton,Wright,WR,Red Zone Threat,,,74,220,22,3,Niceville,Niceville,FL,Average,Average,D,C+,D,C-,D,C+,C-,C-,D+,B,C,F,A+,F,B-,C,B,C-,C,F,D-,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,7,4,34,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,73,0,0,0,0,1,0,0,0,0,8.5,0,00:07.9,0,0,,0,0,0
75589,WISC,WISC,5,3,2,Robert,Crossman,DE,Speed Rusher,,,75,245,22,3,Springboro,Springboro,OH,Average,Film Room Genius,C-,C,B,A-,A-,C+,F,C-,B,B,B,D,F,B,D-,C,B,F,F,C,D+,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,5,0,4,0,0,0,0,02:05.4,0,0,,0,0,0
75589,WISC,WISC,5,3,3,Robert,Crossman,DE,Speed Rusher,,,75,245,22,3,Springboro,Springboro,OH,Average,Film Room Genius,C-,C,B,A-,A-,C+,F,C-,B,B,B,D,F,B,D-,C,B,F,F,C,D+,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,01:17.2,0,0,,0,0,0
75589,WISC,WISC,6,4,2,Robert,Crossman,DE,Speed Rusher,,,75,245,22,3,Springboro,Springboro,OH,Average,Film Room Genius,C-,C,B,A-,A-,C+,F,C-,B,B,B,D,F,B,D-,C,B,F,F,C,D+,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739,0,0,0,0,12,0,28,0,0,0,0,07:08.7,0,0,,0,0,0
75591,UTEP,UTEP,4,2,2,Kenneth,Hyde,DT,Nose Tackle,,,75,305,22,3,Pine Bluff,Pine Bluff,AR,Average,Complacent,F,D+,D+,A+,C,D-,F,D-,B,A,C+,D,D+,C,C,B,D+,F,F,F,D-,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,8,12,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809,0,0,0,0,12,0,42,0,0,0,0,00:14.1,0,0,,0,0,0
75591,UTEP,UTEP,4,2024,3,Kenneth,Hyde,DT,Nose Tackle,,,75,305,22,3,Pine Bluff,Pine Bluff,AR,Average,Complacent,F,D+,D+,A+,C,D-,F,D-,B,A,C+,D,D+,C,C,B,D+,F,F,F,D-,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,1,0,0,0,0,0,0,38:36.0,0,0,,0,0,0
75591,UTEP,UTEP,5,3,2,Kenneth,Hyde,DT,Nose Tackle,,,75,305,22,3,Pine Bluff,Pine Bluff,AR,Average,Complacent,F,D+,D+,A+,C,D-,F,D-,B,A,C+,D,D+,C,C,B,D+,F,F,F,D-,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710,0,0,0,0,12,0,56,0,0,0,0,05:03.0,0,0,,0,0,0
75591,UTEP,UTEP,5,3,3,Kenneth,Hyde,DT,Nose Tackle,,,75,305,22,3,Pine Bluff,Pine Bluff,AR,Average,Complacent,F,D+,D+,A+,C,D-,F,D-,B,A,C+,D,D+,C,C,B,D+,F,F,F,D-,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,3,0,8,0,0,0,0,01:17.7,0,0,,0,0,0
75591,UTEP,UTEP,6,4,2,Kenneth,Hyde,DT,Nose Tackle,,,75,305,22,3,Pine Bluff,Pine Bluff,AR,Average,Complacent,F,D+,D+,A+,C,D-,F,D-,B,A,C+,D,D+,C,C,B,D+,F,F,F,D-,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681,0,0,0,0,12,0,50,0,0,0,0,04:59.4,0,0,,0,0,0
75592,TAMU,TAMU,6,4,2,Michael,Young,K,Accuracy,,,72,182,22,3,Avon Lake,Avon Lake,OH,Average,Gym Rat,D+,D+,C,C,C+,C-,F,B,B,B,D,C-,F,F,D+,C+,C,C-,B,A-,B,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,21,52,17,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,12,0,0,0,0,0,0,15:01.2,0,0,,0,0,0
75592,TAMU,TAMU,6,4,3,Michael,Young,K,Accuracy,,,72,182,22,3,Avon Lake,Avon Lake,OH,Average,Gym Rat,D+,D+,C,C,C+,C-,F,B,B,B,D,C-,F,F,D+,C+,C,C-,B,A-,B,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,37,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,00:16.2,0,0,,0,0,0
75593,VAND,VAND,3,1,2,Sean,Walker,DE,Balanced,,,75,272,22,3,Clarksville,Northeast,TN,Abrasive,Average,D+,B-,B,B-,B,A,F,D+,B-,C,A+,C+,F,C,B,C+,A,C-,F,F,D+,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,0,0,0,0,7,0,17,0,0,0,0,16:04.1,0,0,,0,0,0
75593,VAND,VAND,5,3,2,Sean,Walker,DE,Balanced,,,75,272,22,3,Clarksville,Northeast,TN,Abrasive,Average,D+,B-,B,B-,B,A,F,D+,B-,C,A+,C+,F,C,B,C+,A,C-,F,F,D+,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,8,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853,0,0,0,0,12,0,50,0,0,0,0,01:20.0,0,0,,0,0,0
75593,VAND,VAND,6,4,2,Sean,Walker,DE,Balanced,,,75,272,22,3,Clarksville,Northeast,TN,Abrasive,Average,D+,B-,B,B-,B,A,F,D+,B-,C,A+,C+,F,C,B,C+,A,C-,F,F,D+,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,3,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844,0,0,0,0,12,0,47,0,0,0,0,17:57.2,0,0,,0,0,0
75594,SOCA,SOCA,4,2,2,Wesley,Robinson,FS,Ball Hawk,,,74,191,22,3,Jacksonville,Mandarin,FL,Average,Average,D-,C+,B,C,B,D+,F,B,B,C,C-,F,D-,B,B-,D-,C-,F,F,F,D-,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,149,0,0,0,0,10,0,2,0,0,0,0,01:52.0,0,0,,0,0,0
75594,SOCA,SOCA,6,4,2,Wesley,Robinson,FS,Ball Hawk,,,74,191,22,3,Jacksonville,Mandarin,FL,Average,Average,D-,C+,B,C,B,D+,F,B,B,C,C-,F,D-,B,B-,D-,C-,F,F,F,D-,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,9,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921,0,0,0,0,12,0,77,0,0,0,0,14:18.7,0,0,,0,0,0
75594,SOCA,SOCA,6,4,3,Wesley,Robinson,FS,Ball Hawk,,,74,191,22,3,Jacksonville,Mandarin,FL,Average,Average,D-,C+,B,C,B,D+,F,B,B,C,C-,F,D-,B,B-,D-,C-,F,F,F,D-,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,1,0,0,0,0,0,0,26:56.6,0,0,,0,0,0
75595,TCU,TCU,5,3,2,Stuart,Tran,DT,Balanced,,,74,296,22,3,Owings,Northern,MD,Average,Focuses on Max Reps,F,C-,D+,D-,A-,B-,D-,D+,D+,C,C,F,F,B,C+,B,B,C-,C-,D-,F,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,3,7,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574,0,0,0,0,9,0,31,0,0,0,0,01:47.9,0,0,,0,0,0
75595,TCU,TCU,6,4,2,Stuart,Tran,DT,Balanced,,,74,296,22,3,Owings,Northern,MD,Average,Focuses on Max Reps,F,C-,D+,D-,A-,B-,D-,D+,D+,C,C,F,F,B,C+,B,B,C-,C-,D-,F,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2,16,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,827,0,0,0,0,12,0,42,0,0,0,0,09:49.2,0,0,,0,0,0
75597,MIST,MIST,4,2,2,Anthony,Fleischman,DT,Nose Tackle,,,74,309,22,3,Park Hills,Covington Catholic,KY,Average,Average,D,D,C,A-,D+,C,F,A-,B,A,D-,F,C,D-,B,C-,B,D-,F,F,F,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,0,0,0,0,5,0,32,0,0,0,0,03:33.3,0,0,,0,0,0
75597,MIST,MIST,6,4,2,Anthony,Fleischman,DT,Nose Tackle,,,74,309,22,3,Park Hills,Covington Catholic,KY,Average,Average,D,D,C,A-,D+,C,F,A-,B,A,D-,F,C,D-,B,C-,B,D-,F,F,F,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,2,0,0,0,0,0,0,08:18.3,0,0,,0,0,0
75598,ELON,ELON,6,4,2,Ibrahim,Alexander,CB,Ball Hawk,,,70,180,22,3,Monroe,River Oaks,LA,Motivational,Average,F,B-,B,C-,A-,C+,D+,C-,C-,A-,D,D-,C,D-,B,B-,A,C-,D+,C-,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,122,0,0,0,0,879,0,0,0,0,12,0,48,0,0,0,0,16:08.0,0,0,,0,0,0
75599,CUSE,CUSE,5,3,2,James,Jenkins,WR,Speed,,,73,191,22,3,Lawson,Lawson,MO,Uncooperative,Complacent,D+,C,B,C-,D,D,D-,B,C-,C-,D+,C-,C-,B,C-,A,B,F,D+,D-,D-,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,6,5,78,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535,20,0,224,0,0,0,0,247,0,0,0,0,12,0,0,0,0,15.6,0,06:32.4,0,0,,0,0,0
75599,CUSE,CUSE,5,3,3,James,Jenkins,WR,Speed,,,73,191,22,3,Lawson,Lawson,MO,Uncooperative,Complacent,D+,C,B,C-,D,D,D-,B,C-,C-,D+,C-,C-,B,C-,A,B,F,D+,D-,D-,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2,1,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,5,0,66,0,0,0,0,61,0,0,0,0,3,0,0,0,0,18,0,00:06.1,0,0,,0,0,0
75599,CUSE,CUSE,6,4,2,James,Jenkins,WR,Speed,,,73,191,22,3,Lawson,Lawson,MO,Uncooperative,Complacent,D+,C,B,C-,D,D,D-,B,C-,C-,D+,C-,C-,B,C-,A,B,F,D+,D-,D-,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,6,5,32,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,12,0,0,0,0,6.4,0,05:33.9,0,0,,0,0,0
