RecruitID,First Name,Last Name,Weight,,,,,,,,
111569,John,Silva,302,,,,,,,,
111134,Vien,Kumar,282,,,,,,,,
112341,Roberto,Casas,300,,,,,,,,
112052,Daniel,Chowdhury,186,,,,,,,,
113264,Amin,Becton,193,,,,,,,,
111548,Luke,Dickerson,192,,,,,,,,
111491,Benjamin,Wise,230,,,,,,,,
111960,Michael,Koonce,302,,,,,,,,
113657,Richard,Shappell,289,,,,,,,,
113955,Andrew,Reed,236,,,,,,,,
114394,Eric,Willems,199,,,,,,,,
114523,Mark,Renderman,224,,,,,,,,
113295,Glen,Tuason,231,,,,,,,,
111438,Robert,Simpkins,214,,,,,,,,
113864,John,Duche,221,,,,,,,,
114470,Homer,Bonvillain,197,,,,,,,,
110290,Eric,Flippin,242,,,,,,,,
110673,Christopher,Moss,196,,,,,,,,
114545,Barry,Tomason,291,,,,,,,,
112071,Frank,Watkins,183,,,,,,,,
108749,James,Perillo,185,,,,,,,,
109423,William,Childress,228,,,,,,,,
112769,Kenneth,Elder,293,,,,,,,,
114105,Brian,Jay,291,,,,,,,,
109700,Michael,Francis,288,,,,,,,,
108702,Quincy,Harris,217,,,,,,,,
112368,Jack,Wightman,226,,,,,,,,
108615,Robert,Otte,302,,,,,,,,
112530,Sean,Brazier,202,,,,,,,,
113891,Brandon,Hall,288,,,,,,,,
109571,Shaun,Chun,268,,,,,,,,
109074,Jeffrey,Thompson,287,,,,,,,,
110008,Alexander,Gonsalves,291,,,,,,,,
113510,Timothy,Hanesworth,226,,,,,,,,
114312,Jose,Sosa,173,,,,,,,,
114604,Walter,Burden,182,,,,,,,,
114045,Charles,Tornga,229,,,,,,,,
114305,Darryl,White,219,,,,,,,,
113521,George,Abplanalp,289,,,,,,,,
108511,Oliver,Pace,194,,,,,,,,
111816,Jimmy,Byra,170,,,,,,,,
110888,Oscar,Davila,203,,,,,,,,
114644,Ronald,Moyer,224,,,,,,,,
113325,Gilbert,Dewey,199,,,,,,,,
112095,James,Rogers,285,,,,,,,,
109641,Vernon,Bowman,230,,,,,,,,
112085,Jaime,Flores,289,,,,,,,,
108898,Robert,Nee,219,,,,,,,,
114313,Hanh,Jimenez,289,,,,,,,,
114012,Patrick,Flippin,294,,,,,,,,
114187,William,Bramhall,218,,,,,,,,
108825,Stanley,Johnson,201,,,,,,,,
112926,Sean,Johnson,255,,,,,,,,
109522,Juan,Bernardi,297,,,,,,,,
113019,Joseph,Ashenbrenner,215,,,,,,,,
114340,William,Waltz,249,,,,,,,,
111623,Manu,Kolander,185,,,,,,,,
113925,Roger,Rock,238,,,,,,,,
112364,Stephen,Dodge,211,,,,,,,,
111694,Michael,Stapleton,232,,,,,,,,
114479,Samuel,Rahman,256,,,,,,,,
113517,Donald,Robinson,195,,,,,,,,
109597,Patrick,Lyles,240,,,,,,,,
113909,William,Donahue,191,,,,,,,,
113855,Walter,Hawthorne,210,,,,,,,,
112334,Christopher,Rogers,193,,,,,,,,
110638,Carlos,Guzman,248,,,,,,,,
112622,Kenneth,Alix,204,,,,,,,,
110963,Keith,Hein,234,,,,,,,,
110186,George,Cross,248,,,,,,,,
112962,Daniel,Vasquez,293,,,,,,,,
108984,Thomas,Roberts,190,,,,,,,,
110922,Damon,Martin,186,,,,,,,,
114824,Joseph,Hayes,247,,,,,,,,
110314,Joel,Wells,193,,,,,,,,
108710,Wilbur,Degree,180,,,,,,,,
112855,Dominic,Arnold,292,,,,,,,,
112941,Jason,Dunsmore,225,,,,,,,,
114814,Michael,Daniels,217,,,,,,,,
114703,Gary,Grumbine,248,,,,,,,,
111856,Jesse,Lofton,193,,,,,,,,
112253,John,Patterson,190,,,,,,,,
110027,Peter,Caruthers,246,,,,,,,,
109821,Anton,Nguyen,283,,,,,,,,
110835,Thomas,Mccallion,185,,,,,,,,
110510,Steve,Stone,186,,,,,,,,
113383,Madhu,Nguyen,225,,,,,,,,
111566,Steven,Midcap,232,,,,,,,,
112209,James,Leach,212,,,,,,,,
109029,Ronald,Gilmore,215,,,,,,,,
110276,Gil,Suing,235,,,,,,,,
109342,Kyle,Connor,289,,,,,,,,
112950,Louis,Monn,187,,,,,,,,
110047,Justin,Dawood,185,,,,,,,,
110973,Otis,James,299,,,,,,,,
108550,Craig,Reinemann,289,,,,,,,,
110651,Christopher,Blaser,288,,,,,,,,
111930,Robert,Bachman,203,,,,,,,,
109729,Juan,Hernandez,245,,,,,,,,
112960,Shawn,Scardino,241,,,,,,,,
114114,Hui,Koon,240,,,,,,,,
110317,Josue,Caldera,193,,,,,,,,
111944,Joseph,Pebley,291,,,,,,,,
114430,Frederick,Lewis,290,,,,,,,,
112101,Phillip,Anker,291,,,,,,,,
113014,Jamal,Lubker,206,,,,,,,,
108938,Paul,Guzek,226,,,,,,,,
113545,Michael,Anderson,282,,,,,,,,
111226,Alfonso,Lezama,235,,,,,,,,
108990,Edmund,Vasquez,245,,,,,,,,
112012,Darrell,Nease,180,,,,,,,,
111117,Edward,Ngo,239,,,,,,,,
111178,Kenneth,Cramp,209,,,,,,,,
113810,Wallace,Pope,278,,,,,,,,
109362,Kyle,Stewart,194,,,,,,,,
112492,Alvin,Patel,279,,,,,,,,
110158,Andrew,Tran,249,,,,,,,,
112541,Lawrence,Worsham,185,,,,,,,,
112045,Alfredo,Franco,296,,,,,,,,
110943,Min,Byers,281,,,,,,,,
108841,Jyoti,Chan,225,,,,,,,,
112441,Steven,Craddock,190,,,,,,,,
109334,Domingo,Rosas,293,,,,,,,,
112593,Paul,Jacobs,293,,,,,,,,
108593,Thomas,Brees,232,,,,,,,,
113932,Jayson,Reis,196,,,,,,,,
111554,Devin,Ahmed,223,,,,,,,,
113073,Floyd,Crowder,246,,,,,,,,
111745,Mustafa,Morris,241,,,,,,,,
113715,Lee,Bailey,292,,,,,,,,
110525,Roy,Ford,247,,,,,,,,
109004,Jack,Gipson,271,,,,,,,,
110083,Eduardo,Perez,224,,,,,,,,
112872,Douglas,Williams,203,,,,,,,,
109266,Phillip,Strickland,233,,,,,,,,
112172,Mario,David,206,,,,,,,,
110167,Vincent,Jones,190,,,,,,,,
109675,Robert,Simon,221,,,,,,,,
114936,Stephen,Adkins,301,,,,,,,,
113938,Hoang,Ziu,288,,,,,,,,
111909,John,Wallace,199,,,,,,,,
113812,John,Gray,297,,,,,,,,
112331,Richard,Nelson,311,,,,,,,,
109416,Jarvis,Blackwell,302,,,,,,,,
110909,James,Dickens,304,,,,,,,,
109577,Demetrio,Ramirez,238,,,,,,,,
111611,Samuel,Farias,195,,,,,,,,
113951,Varsha,Tran,231,,,,,,,,
109311,James,Nguyen,247,,,,,,,,
113399,James,England,201,,,,,,,,
113087,Jack,Deboer,253,,,,,,,,
108767,Cornelius,Han,188,,,,,,,,
112175,Curt,Colopy,228,,,,,,,,
113331,Roger,Jones,289,,,,,,,,
113722,Adam,Mccunn,244,,,,,,,,
108786,Kenneth,Wallace,282,,,,,,,,
114299,Rico,Maldonado,281,,,,,,,,
108478,Robert,Mcdonald,234,,,,,,,,
113478,Robert,Munson,299,,,,,,,,
111442,Darwin,Joubert,287,,,,,,,,
112115,Ray,Rodgers,244,,,,,,,,
114637,Donald,Jackson,291,,,,,,,,
110460,Larry,Johnson,205,,,,,,,,
111101,Daniel,Garcia,288,,,,,,,,
110807,James,Toia,287,,,,,,,,
109747,Dexter,Scott,179,,,,,,,,
114895,Jose,Sanchez,202,,,,,,,,
112048,Christopher,Moss,232,,,,,,,,
109562,Robert,Yoon,190,,,,,,,,
110759,Michael,Hartzell,294,,,,,,,,
114427,Bahram,Wise,285,,,,,,,,
109338,Allen,Harris,172,,,,,,,,
113015,Calvin,Foreman,197,,,,,,,,
113636,Kevin,Simien,215,,,,,,,,
111809,Eric,Mckenna,188,,,,,,,,
108769,Michael,Bock,230,,,,,,,,
110127,Joshua,Knowles,230,,,,,,,,
112070,Dennis,Raley,245,,,,,,,,
113191,Thomas,Swopes,184,,,,,,,,
111393,Anthony,Ceaser,234,,,,,,,,
110887,Bret,Anderson,288,,,,,,,,
110434,Cedric,Marlow,204,,,,,,,,
113375,Vicente,Garcia,211,,,,,,,,
109149,Joe,Chavira,280,,,,,,,,
113152,Darren,Allen,213,,,,,,,,
108535,Anthony,Hubbard,238,,,,,,,,
111129,Brian,Patel,290,,,,,,,,
113681,Frederic,Shipley,287,,,,,,,,
110432,Billy,Muniz,221,,,,,,,,
113145,Phillip,Hurd,182,,,,,,,,
110829,Thomas,Adams,175,,,,,,,,
110266,Ryan,Eiberger,287,,,,,,,,
114143,Gregory,Bearden,218,,,,,,,,
113608,Russel,Wilson,238,,,,,,,,
112344,Earl,Jackson,226,,,,,,,,
113310,Michael,Frauendorfer,188,,,,,,,,
114498,Jamie,Hurwitz,192,,,,,,,,
110418,Timothy,Mcfadden,187,,,,,,,,
110235,Anthony,Adkins,192,,,,,,,,
114222,Melvin,Ford,193,,,,,,,,
113352,Clement,Satterfield,184,,,,,,,,
114294,Carlos,Salas,220,,,,,,,,
110435,Robert,Wright,245,,,,,,,,
110592,Wen,Gaskell,296,,,,,,,,
111132,John,Barkdull,221,,,,,,,,
114695,Joel,Linares,288,,,,,,,,
109475,Andre,Lofton,202,,,,,,,,
111826,Sandeep,Salim,194,,,,,,,,
110491,Richard,Wimberly,290,,,,,,,,
109298,Michael,Salgado,281,,,,,,,,
109941,Domingo,Levano,295,,,,,,,,
110458,Christopher,Clawson,297,,,,,,,,
112126,Jose,Feliciano,205,,,,,,,,
112290,James,Williams,191,,,,,,,,
113421,Zhuo,Lu,200,,,,,,,,
113240,William,Todd,222,,,,,,,,
109486,John,Darby,300,,,,,,,,
110613,Chan,Aguillon,221,,,,,,,,
112832,Dale,Greff,170,,,,,,,,
114747,Mark,Roehling,279,,,,,,,,
114487,Kenneth,Burt,292,,,,,,,,
109344,Vladimir,Edmonson,275,,,,,,,,
111964,Timothy,Williamson,201,,,,,,,,
109783,Alfredo,Torrealba,235,,,,,,,,
108816,Michael,Lovejoy,194,,,,,,,,
112498,Matthew,Jackson,238,,,,,,,,
111559,Glen,Williams,230,,,,,,,,
111654,Jeffery,Brown,278,,,,,,,,
112144,Byron,Downey,239,,,,,,,,
114361,Rodney,Dekruyf,236,,,,,,,,
113502,William,Jones,242,,,,,,,,
109521,Daniel,Hartzog,299,,,,,,,,
113794,Patrick,Goodman,229,,,,,,,,
114847,Edward,Wade,195,,,,,,,,
113382,Humberto,Mata,236,,,,,,,,
113444,Mario,Flores,223,,,,,,,,
112270,Jeffrey,Romero,210,,,,,,,,
110035,Vincent,Lewis,177,,,,,,,,
110422,Keith,Bonds,213,,,,,,,,
113577,Daniel,Hartley,301,,,,,,,,
108618,Joseph,Hansen,209,,,,,,,,
111176,Brett,Myers,203,,,,,,,,
114525,James,Carroll,274,,,,,,,,
109616,Carl,Johnston,297,,,,,,,,
108834,Robert,Paul,284,,,,,,,,
114407,Ashish,Rader,185,,,,,,,,
111112,Jorge,Berroa,243,,,,,,,,
110625,David,Harrison,210,,,,,,,,
111664,Brian,Tracy,205,,,,,,,,
111209,Jeffrey,Buns,242,,,,,,,,
109498,Jeffrey,Mclean,190,,,,,,,,
108845,Raymond,Wright,289,,,,,,,,
114551,Gary,Rich,238,,,,,,,,
111075,David,Harden,293,,,,,,,,
113314,Raymond,Myhand,190,,,,,,,,
110734,Frank,Perezortiz,191,,,,,,,,
113141,Victor,Lozano,213,,,,,,,,
114462,Gregory,Young,231,,,,,,,,
114064,Orlando,Vela,202,,,,,,,,
110272,Michael,Macpherson,292,,,,,,,,
113322,Michael,Le,294,,,,,,,,
113564,Arthur,Weaver,298,,,,,,,,
110374,Robert,Juelfs,286,,,,,,,,
111706,Joshua,Gaither,217,,,,,,,,
113854,John,Glass,223,,,,,,,,
112201,Mario,Morales,315,,,,,,,,
110685,Nathaniel,Damon,296,,,,,,,,
110828,Robert,Bradley,197,,,,,,,,
112895,Gary,Bishop,214,,,,,,,,
112034,Randy,Washington,295,,,,,,,,
110770,Mark,Andersen,224,,,,,,,,
113021,Shawn,Stallmann,207,,,,,,,,
111955,Christopher,Brooks,191,,,,,,,,
109762,Brian,Cecchini,289,,,,,,,,
114649,Mark,Mccann,300,,,,,,,,
109256,Johnny,Bury,207,,,,,,,,
109931,Charles,Beil,235,,,,,,,,
110787,Wayne,Bryant,198,,,,,,,,
112722,Samson,Luu,203,,,,,,,,
114292,Jesus,Garza,305,,,,,,,,
109798,Floyd,Mctague,185,,,,,,,,
109372,Venkata,Ishizaki,188,,,,,,,,
108972,James,George,291,,,,,,,,
110236,Ricardo,Martinez,283,,,,,,,,
108971,James,Kyle,196,,,,,,,,
112431,Jack,Nordin,195,,,,,,,,
110443,Xavier,Davis,295,,,,,,,,
112025,James,Mcintosh,182,,,,,,,,
109008,Daniel,Lucas,239,,,,,,,,
111833,Ying,Singh,225,,,,,,,,
114046,Paul,Rattliff,225,,,,,,,,
114701,Curtis,Owens,240,,,,,,,,
110794,Charles,Thompson,285,,,,,,,,
108644,Luis,Watson,233,,,,,,,,
113594,Earl,Torrance,196,,,,,,,,
113167,John,Stewart,184,,,,,,,,
109820,Graham,James,240,,,,,,,,
114206,Kenneth,Tweedy,235,,,,,,,,
109317,Leon,Smith,276,,,,,,,,
112533,Michael,Wise,238,,,,,,,,
109395,Victor,Clarke,228,,,,,,,,
113861,Alfredo,Ramos,287,,,,,,,,
113793,William,Edmonson,217,,,,,,,,
111069,Joseph,Turner,190,,,,,,,,
113424,Theodore,Espy,210,,,,,,,,
111292,Alvin,Fleming,185,,,,,,,,
114539,Jerome,Washington,242,,,,,,,,
110877,James,Brady,188,,,,,,,,
114272,Steven,Naugle,214,,,,,,,,
111089,Andrew,Plourde,229,,,,,,,,
113935,Roberto,Wong,226,,,,,,,,
114931,John,Frank,234,,,,,,,,
110393,William,Jones,226,,,,,,,,
109335,Jesus,Alas,204,,,,,,,,
111858,Donald,Scott,246,,,,,,,,
110639,Mark,Grayson,292,,,,,,,,
108556,Jeffrey,Murphy,182,,,,,,,,
109943,Erik,Hilton,287,,,,,,,,
109667,Wesley,Ruibal,281,,,,,,,,
113042,Anthony,Falconer,202,,,,,,,,
112524,Bernard,Minnieweather,196,,,,,,,,
112589,Marvin,Smith,202,,,,,,,,
114891,David,Foringer,231,,,,,,,,
112083,Jeffrey,Sheridan,246,,,,,,,,
112964,Jeffrey,Thomas,280,,,,,,,,
112277,Russel,Babler,220,,,,,,,,
109161,Thomas,Gregory,250,,,,,,,,
110339,Richard,Johnson,227,,,,,,,,
112695,Adam,Schultz,235,,,,,,,,
113103,Daniel,Spivey,212,,,,,,,,
114796,Michael,Farrar,273,,,,,,,,
111358,David,Schirle,185,,,,,,,,
112403,Robert,Vergara,288,,,,,,,,
110388,Matthew,Hobson,195,,,,,,,,
114750,Li,Paiste,241,,,,,,,,
109503,Eric,Wen,268,,,,,,,,
114642,Daniel,Ide,247,,,,,,,,
112015,Carlos,,283,,,,,,,,
110716,David,Moyle,293,,,,,,,,
113315,Robert,Mcdaniel,240,,,,,,,,
114902,Brian,Pernell,282,,,,,,,,
110871,Fernando,Wolf,237,,,,,,,,
113809,Charles,Rhoads,298,,,,,,,,
110196,James,Brock,255,,,,,,,,
113077,Timothy,Conrad,210,,,,,,,,
114147,Vincent,Johnson,295,,,,,,,,
112570,Bradford,Rushing,282,,,,,,,,
112139,Stanley,Woodley,238,,,,,,,,
112314,Jerome,Chavarria,211,,,,,,,,
114067,Robert,Contreras,239,,,,,,,,
108781,Dennis,Beck,187,,,,,,,,
113776,Gerard,Hurst,222,,,,,,,,
114583,Warren,Blake,197,,,,,,,,
110585,Christopher,Young,182,,,,,,,,
114274,Harold,Philippe,191,,,,,,,,
112975,Mark,Wright,219,,,,,,,,
113477,Guan,Ham,249,,,,,,,,
111737,Kevin,Bush,310,,,,,,,,
114373,Robert,Costa,284,,,,,,,,
111071,Pedro,Contreras,241,,,,,,,,
110368,Daniel,Robb,294,,,,,,,,
111483,Robert,Dodd,285,,,,,,,,
112249,Stanford,Perry,302,,,,,,,,
114939,Adrian,Commins,235,,,,,,,,
113131,Peter,Sparks,271,,,,,,,,
108733,Christopher,Mastrostefano,195,,,,,,,,
113466,Pankaj,Smith,235,,,,,,,,
111627,John,Wingate,188,,,,,,,,
112272,Kevin,Sears,187,,,,,,,,
114017,Thomas,Roberts,195,,,,,,,,
112112,John,Gailey,222,,,,,,,,
112299,Anthony,Logan,194,,,,,,,,
113146,Gabriel,Negrete,238,,,,,,,,
112819,Rogelio,Lopez,280,,,,,,,,
110499,Robert,Thompson,302,,,,,,,,
110498,Miguel,Martinez,288,,,,,,,,
110890,Earl,Owens,249,,,,,,,,
113760,Jeremy,Brown,271,,,,,,,,
111832,Johnny,Mckoy,236,,,,,,,,
114531,Robert,Personett,291,,,,,,,,
111083,Luan,Upadhyay,191,,,,,,,,
110706,Kevin,Ross,181,,,,,,,,
109671,Frederick,Peterson,296,,,,,,,,
114514,Jose,Mandujano,274,,,,,,,,
111153,Richard,Milas,290,,,,,,,,
114879,Michael,Dalessio,216,,,,,,,,
109730,Milton,York,302,,,,,,,,
110921,Dennis,Shimko,190,,,,,,,,
109855,Ronaldo,Kim,188,,,,,,,,
111557,Solomon,Hunn,248,,,,,,,,
108842,Paul,Murphy,248,,,,,,,,
113259,Nicholas,Monroe,283,,,,,,,,
110082,Milton,Bravo,218,,,,,,,,
109933,Cedric,Goree,240,,,,,,,,
111136,Robert,Rosinski,222,,,,,,,,
108581,William,Elder,285,,,,,,,,
112309,James,Phillips,295,,,,,,,,
110162,James,Polkey,295,,,,,,,,
111062,Robert,Smith,189,,,,,,,,
111504,William,Holmes,248,,,,,,,,
111875,Manuel,Lantigua,285,,,,,,,,
114475,Jonathan,Mckenna,294,,,,,,,,
110151,Mark,Reynolds,232,,,,,,,,
108899,John,Reyes,228,,,,,,,,
109717,Robert,Wilson,216,,,,,,,,
112611,Johnny,,290,,,,,,,,
112835,Steven,Powell,303,,,,,,,,
109539,Nicholas,Rodriguez,281,,,,,,,,
112063,Richard,Matlock,296,,,,,,,,
108501,Jose,Altamirano,235,,,,,,,,
110958,Rodolfo,Solis,205,,,,,,,,
111859,Jimmy,Nguyen,197,,,,,,,,
111860,Howard,Robinson,286,,,,,,,,
111478,Stephen,Freehling,298,,,,,,,,
111463,Simon,Chisolm,292,,,,,,,,
112905,Douglas,Sperling,228,,,,,,,,
110538,David,Conrad,232,,,,,,,,
108805,Thanh,Osorio,298,,,,,,,,
112240,Ashish,Lee,195,,,,,,,,
110769,Kevin,Cannon,188,,,,,,,,
111381,Dennis,French,289,,,,,,,,
114828,Peter,Sanchez,236,,,,,,,,
110566,Jason,Mcconnell,198,,,,,,,,
111200,Anthony,Reyes,296,,,,,,,,
111387,Laurence,Bryant,228,,,,,,,,
108919,Ulises,Flores,181,,,,,,,,
112866,Larry,Klein,189,,,,,,,,
110995,Efren,Choy,248,,,,,,,,
114104,John,Anders,245,,,,,,,,
112427,Brian,Hogue,219,,,,,,,,
110172,Glen,Hu,219,,,,,,,,
110996,Terrance,Brunner,214,,,,,,,,
112379,Chester,Baylock,221,,,,,,,,
112755,Ryan,Smith,183,,,,,,,,
113344,Rex,Bui,284,,,,,,,,
110991,Donald,Thalmann,191,,,,,,,,
112559,Xavier,Williams,193,,,,,,,,
111038,Sean,Kirkland,217,,,,,,,,
108637,Qing,Moy,208,,,,,,,,
111849,Anthony,Lung,236,,,,,,,,
109976,Ernest,Washington,192,,,,,,,,
112557,Alvin,Williams,276,,,,,,,,
110811,Winston,Lowry,222,,,,,,,,
113874,Keith,Payne,220,,,,,,,,
110675,Paul,Read,295,,,,,,,,
111224,Phillip,Fox,236,,,,,,,,
110320,Clarence,Surles,279,,,,,,,,
112107,Kenneth,Person,194,,,,,,,,
110701,Tommy,Hayes,209,,,,,,,,
113781,Wally,Cofield,237,,,,,,,,
112521,Gary,Davis,203,,,,,,,,
112187,Sanjiv,Nagata,289,,,,,,,,
113385,Tony,Toth,285,,,,,,,,
113801,Gregory,Johnson,278,,,,,,,,
110608,Lawrence,Nguyen,212,,,,,,,,
113208,Christian,Hope,210,,,,,,,,
109073,Kenneth,Njogu,225,,,,,,,,
109875,Dennis,Linen,294,,,,,,,,
111562,Fernando,Manjarrez,224,,,,,,,,
109719,Gerald,Moffett,205,,,,,,,,
110064,Bryan,Battles,175,,,,,,,,
112281,Jimmy,Nguyen,191,,,,,,,,
109083,Tracey,Harvest,188,,,,,,,,
113735,William,Smith,238,,,,,,,,
110087,Randy,Banks,197,,,,,,,,
114087,Wayne,Gates,200,,,,,,,,
111261,Efren,La,206,,,,,,,,
110837,Ronnie,Holloway,211,,,,,,,,
109547,Peter,Hall,288,,,,,,,,
113904,Keith,Savoy,293,,,,,,,,
112974,Benjamin,Rudder,170,,,,,,,,
113660,Franklin,Lockwood,190,,,,,,,,
112853,Raymond,Doyle,296,,,,,,,,
110474,Joseph,Jackson,196,,,,,,,,
114512,Eugene,Deters,219,,,,,,,,
109070,Victor,Settle,171,,,,,,,,
109989,Thomas,Pruett,285,,,,,,,,
110002,Larry,Warmke,245,,,,,,,,
109239,David,Robertson,232,,,,,,,,
113960,Danny,Mitchell,201,,,,,,,,
110124,Allen,Wilson,301,,,,,,,,
113243,Michael,Driscoll,236,,,,,,,,
111804,Darin,Whitt,235,,,,,,,,
108752,George,Henson,178,,,,,,,,
113010,Brandon,Belcher,187,,,,,,,,
113727,Willie,Olivieri,234,,,,,,,,
111106,Leif,Lange,221,,,,,,,,
113541,Melvin,Mixson,289,,,,,,,,
108778,Zachary,Mora,291,,,,,,,,
113285,William,Merring,246,,,,,,,,
108635,Todd,Dawson,294,,,,,,,,
111024,Robert,Fox,240,,,,,,,,
112518,Thomas,Bell,230,,,,,,,,
111450,Philip,Gordon,245,,,,,,,,
108669,Stephen,Holyoak,217,,,,,,,,
110234,Stanley,Tucker,185,,,,,,,,
110857,Michael,Mccormack,284,,,,,,,,
108629,Barry,Williams,286,,,,,,,,
112517,Juan,Worrell,288,,,,,,,,
114199,Paul,Day,249,,,,,,,,
110307,Ibrahim,Holmes,218,,,,,,,,
110310,Santiago,Oviedo,204,,,,,,,,
113309,Frank,Spiecker,293,,,,,,,,
110160,Irvin,Huffin,234,,,,,,,,
114657,Marcus,Green,238,,,,,,,,
111486,Marc,Tellis,245,,,,,,,,
111842,Paul,Dixon,249,,,,,,,,
113132,Ryan,Mayberry,253,,,,,,,,
109309,Roger,Qiu,299,,,,,,,,
109712,William,Tillman,214,,,,,,,,
113230,Willie,Gist,197,,,,,,,,
113620,Daniel,Thomas,224,,,,,,,,
110797,Herman,Harris,239,,,,,,,,
110003,Ernie,Rutherford,288,,,,,,,,
111464,Dewayne,Owens,229,,,,,,,,
113372,Travis,Brosseau,186,,,,,,,,
113845,Glenn,Padgett,235,,,,,,,,
111243,Tien,Luistro,198,,,,,,,,
110843,James,Scott,235,,,,,,,,
111066,Mark,Fuston,300,,,,,,,,
113135,Thomas,Hitchner,239,,,,,,,,
111636,Thomas,Strickland,285,,,,,,,,
112241,Frank,Bates,196,,,,,,,,
108747,Peter,Jessee,280,,,,,,,,
110545,Cuong,Castle,205,,,,,,,,
112800,Jorge,Molina,291,,,,,,,,
112932,Charles,Ajayi,224,,,,,,,,
110984,Michael,Arevalo,194,,,,,,,,
113644,David,Harpel,246,,,,,,,,
112707,Lee,Stewart,197,,,,,,,,
114244,Peter,Goode,287,,,,,,,,
111018,Benjamin,Hopkins,192,,,,,,,,
108552,Hoang,Rammohan,196,,,,,,,,
112877,Chris,Gallagher,231,,,,,,,,
114621,Manish,Kiang,228,,,,,,,,
109323,Victor,Burnette,235,,,,,,,,
112587,Mark,Colby,299,,,,,,,,
108485,Mark,Lockhart,274,,,,,,,,
113616,Jerry,Haude,283,,,,,,,,
110515,Francisco,Hernandez,194,,,,,,,,
113178,Nathaniel,Houseal,286,,,,,,,,
109442,Matthew,Gould,208,,,,,,,,
110927,Soon,Machida,236,,,,,,,,
110493,David,Smith,242,,,,,,,,
109415,Robert,Fegan,299,,,,,,,,
108854,Rosendo,Garg,196,,,,,,,,
114346,Joe,Idalgo,235,,,,,,,,
109823,Wei,Tran,286,,,,,,,,
108969,Brady,Wheeler,217,,,,,,,,
114145,Kerry,Mccormack,206,,,,,,,,
112660,David,Johnson,185,,,,,,,,
113411,Barry,Chillemi,213,,,,,,,,
114488,Abraham,Smith,287,,,,,,,,
110902,George,Maxwell,309,,,,,,,,
109962,Travis,Hacker,204,,,,,,,,
113954,Anthony,Liberto,194,,,,,,,,
111671,Jonathan,Neely,198,,,,,,,,
110239,John,Grgas,188,,,,,,,,
108788,Leonard,Jones,172,,,,,,,,
114329,Mark,James,235,,,,,,,,
113148,Charles,Armstrong,293,,,,,,,,
108716,Brian,Gray,215,,,,,,,,
112405,Muhammad,Le,290,,,,,,,,
109279,Paul,Schiewe,289,,,,,,,,
109157,Michael,Potts,205,,,,,,,,
110969,Stanley,Griggs,302,,,,,,,,
112713,Leon,Santoro,209,,,,,,,,
112106,Dwight,Frazier,288,,,,,,,,
114600,Humberto,Flores,212,,,,,,,,
113740,Allen,Do,203,,,,,,,,
108743,David,Salute,219,,,,,,,,
114725,Dale,Boyo,182,,,,,,,,
112728,Khanh,Arakaki,229,,,,,,,,
110816,Dean,Maner,211,,,,,,,,
109804,Thomas,Wilson,292,,,,,,,,
109193,Andre,Washington,247,,,,,,,,
111190,Chao,Paranada,190,,,,,,,,
114855,Patrick,Mccoy,297,,,,,,,,
111546,Richard,Yoder,200,,,,,,,,
111406,Salvador,Osorio,286,,,,,,,,
114802,Travis,Lemelle,181,,,,,,,,
113174,Jeffrey,Chisham,282,,,,,,,,
108625,Lamont,Bynum,288,,,,,,,,
114852,Paul,Gu,227,,,,,,,,
108582,Joseph,Wallace,190,,,,,,,,
109490,Mehul,Gonzaga,243,,,,,,,,
108940,Michael,Boulware,249,,,,,,,,
108794,Dane,Ford,190,,,,,,,,
114943,Tony,Moore,196,,,,,,,,
113179,Bruce,Frater,289,,,,,,,,
113495,Shawn,Rodgers,290,,,,,,,,
113232,Benjamin,Boylan,282,,,,,,,,
109632,James,Blankenhorn,190,,,,,,,,
109890,Darren,Stepp,229,,,,,,,,
111660,James,Wilkins,220,,,,,,,,
108921,Richard,Cornelius,249,,,,,,,,
111543,Robert,Bauer,244,,,,,,,,
109103,Daniel,Hall,214,,,,,,,,
113286,Tu,Kim,197,,,,,,,,
109381,Ryan,Bohnsack,278,,,,,,,,
110099,Yan,Tran,188,,,,,,,,
110956,Jeffrey,Thiele,242,,,,,,,,
114181,Michael,Morgan,244,,,,,,,,
110791,Bryant,Gibson,214,,,,,,,,
108915,Ramon,Silva,242,,,,,,,,
111715,Timothy,Leventon,197,,,,,,,,
114916,Louis,Mintz,297,,,,,,,,
108506,Todd,Conniff,288,,,,,,,,
111730,Jason,Delsignore,179,,,,,,,,
109885,Jason,Petras,279,,,,,,,,
113023,James,Thomas,247,,,,,,,,
112221,Joseph,Massoni,279,,,,,,,,
114276,Malcolm,Ennis,221,,,,,,,,
114506,Christopher,Mcdaniel,295,,,,,,,,
110145,Donald,Albanna,237,,,,,,,,
110595,Jorge,Rodriguez,288,,,,,,,,
109065,Ho,Logan,223,,,,,,,,
109457,Timothy,Johnson,291,,,,,,,,
113273,Robert,Li,290,,,,,,,,
110810,Kevin,Mccrobie,171,,,,,,,,
111466,Craig,Pollard,190,,,,,,,,
109045,David,Tharp,280,,,,,,,,
111177,Steven,Lutt,213,,,,,,,,
109692,Peter,Gale,201,,,,,,,,
114318,Douglas,Pelzer,218,,,,,,,,
114562,Norman,Rosario,226,,,,,,,,
113084,Mariano,Laybourn,229,,,,,,,,
114890,Chad,Kelly,295,,,,,,,,
108481,Matthew,Thacker,205,,,,,,,,
